id,name,set,cn,oid,cmc,ci,type
3826d13f-e10f-4201-b680-51f826ff4ca9,Scroll Rack,CMR,699,648bd03d-247e-4d6f-87a9-12a67688cbf5,2,,Artifact
3836dddd-a7e4-499f-ad49-ce298aa65720,Ancient Copper Dragon,CLB,161,48daee9d-ddaf-410f-8c3a-12fa1064ab56,6,R,Creature — Elder Dragon
3838c2a3-7fab-4976-9c1b-2891aee24e52,Camouflage,LEA,187,9cf44db4-627a-4197-9588-6da72e41f03d,1,G,Instant
38396ae3-a48f-44c7-96bf-ea41b5aaeebc,Nether Shadow,LEB,117,c358b9e2-524c-434b-b3fa-74d2aa6d1df7,2,B,Creature — Spirit
3864813d-e6ae-48d0-8695-1119ac31dd1d,Dingus Egg,SUM,244,1973f1e9-aa14-49dc-bafe-be17b30ba288,4,,Artifact
386ea9eb-abc1-4862-aa2d-8fb808d79490,Swords to Plowshares,LEA,40,b1544f21-7e98-461b-aed5-e748b0168c52,1,W,Instant
38937c61-280e-457f-aef9-43139446163a,Savannah,2ED,281,703243f0-8cb3-420f-958f-5fd4bde30293,0,GW,Land — Forest Plains
38a51e82-cbfc-4487-9a81-6e793e93f545,Regisaur Alpha,SLD,1393,0673f4e0-66ff-458c-b4ba-eb067e560cce,5,GR,Creature — Dinosaur
38cb601b-a35c-412e-b386-e77dad3daa54,Lifelace,LEA,207,eec1de80-4b3d-481d-a235-c299e0381830,1,G,Instant
38d20e6d-4520-4a07-a28b-50f751127685,Drain Power,SUM,56,0669172d-396b-4f5a-9703-129c5c849b55,2,U,Sorcery
38e2b0ff-8fdf-4db0-85c0-c1010bacd36b,Plains,LEB,290,bc71ebf6-2056-41f7-be35-b2e5c34afa99,0,W,Basic Land — Plains
39059423-c4f6-4371-b530-48cdc36e513f,"Mikaeus, the Unhallowed",SLD,490,5d27c63e-d1ef-48af-b51d-01ebc6daeac9,6,B,Legendary Creature — Zombie Cleric
3926ef15-1696-4cc5-b7d8-a50a0bcaf095,Circle of Protection: Green,SUM,11,41b0f347-1398-4778-bf3f-4007d8a77162,2,W,Enchantment
397470c4-7f02-44ee-a18f-00bd950844d4,Verdant Catacombs,SLU,3,67d60b24-d429-4ded-90d9-06e49f28c396,0,,Land
3998ebe6-bbfd-4d9c-9741-2fe7484dc6e5,"Nissa, Resurgent Animist",MAT,72,c1fc5923-c3cd-448a-98d1-c154661c2812,3,G,Legendary Creature — Elf Scout
39a89c44-1aa7-4f2e-909b-d821ec2b7948,Jace Beleren,PMEI,2009-1,cc2b6e58-2d6f-495e-95f3-9496105c4cba,3,U,Legendary Planeswalker — Jace
39b8cf7f-8c40-40e9-8118-e8626c3c6433,"Ma Chao, Western Warrior",PTK,116,023e26d8-b67d-43dd-89b1-8905b1183094,5,R,Legendary Creature — Human Soldier Warrior
39d763bd-b0a9-46ba-bcd2-9304063446f2,Gaea's Avenger,ATQ,33,a4b60080-3f80-4aeb-8bd9-7953e77aaf75,3,G,Creature — Treefolk
3a1e8139-3690-4d4b-80b4-c733b4bbe786,Diabolic Intent,SLD,2563,038519b9-bca8-4b27-b5ac-2409595469d0,2,B,Sorcery
3a91aea3-3d04-4d66-bfbc-b039ccf1eb62,Nazgûl,LTR,726,48a62778-7c11-486f-a0e1-020c283a7ef9,3,B,Creature — Wraith Knight
3aa569e7-0f65-47b7-851f-1377c39f71a9,Harmonize,SLD,7015,7eff84f1-f772-497a-b350-bbc93d0230f7,4,G,Sorcery
3aad15a2-8a1b-4460-9b06-e85863081878,Cavern of Souls,LCI,269,89ca686a-7c72-4d8f-9290-e89635624a83,0,,Land
3ac3a8d8-47a7-4e47-a16c-109aeccd8d1f,Lord of the Pit,2ED,115,ea152809-85a2-4fde-8251-3b1f267e4443,7,B,Creature — Demon
3ae039bf-8e76-41fd-b02f-de2fa79dc788,Crumble,SUM,191,8d6e39b0-a190-40a0-a8e1-ee82f477376f,1,G,Instant
3ae4a761-6203-419c-8d49-499b6e74252c,Gandalf the White,LTR,299,5b3b5f6a-375e-4479-9384-a942eda83f9b,5,W,Legendary Creature — Avatar Wizard
3afebe8a-9f21-4260-8e93-1ab1dff13c09,Ancient Tomb,EOS,1,23467047-6dba-4498-b783-1ebc4f74b8c2,0,,Land
3b087bd4-bbb7-4963-bdb6-0a700ff19a04,Gleaming Splendor,HOB,15,c01aeaa5-1d3b-4493-9575-30175dcd780d,2,W,Enchantment
3b1a98e4-9bc6-416c-801d-141e1bdca54d,Animate Wall,SUM,1,c7a6a165-b709-46e0-ae42-6f69a17c0621,1,W,Enchantment — Aura
3bb8347b-8663-40b8-bdfb-411236d2efc8,"Sheoldred, Whispering One",NPH,73,9218b56d-aaec-482f-99e9-d95d227bfe25,7,B,Legendary Creature — Phyrexian Praetor
3bdbc231-5316-4abd-9d8d-d87cff2c9847,Demonic Tutor,UMA,93,82004860-e589-4e38-8d61-8c0210e4ea39,2,B,Sorcery
3bdcfae4-86c9-4d8a-bcfe-f0a928ec29db,Concordant Crossroads,LEG,179,ff01b408-6d17-40a3-9efd-a1b341ec1307,1,G,World Enchantment
3be9942c-89b3-422f-bb9d-b55f51a22a37,Mana Vault,4ED,334,736892cb-a34b-4bb9-b56c-e26e3db207a2,1,,Artifact
3c0071fb-afa5-47b5-b266-2b10a4f5a98a,Opalescence,UDS,13,59489b46-9d02-4f3c-bcd0-884e7605e9a5,4,W,Enchantment
3c04bbbe-cae0-4ac5-8bd3-ecc95a2b6bd8,Vampiric Tutor,DMR,430,ededbdae-d9dc-4206-9335-d7158f2d7700,1,B,Instant
3c16915b-c50d-4fb5-830f-9ca4597a9c0f,Sliver Overlord,SCG,139,762d864b-69bc-43ac-af2f-e18186010169,5,BGRUW,Legendary Creature — Sliver Mutant
3c1bf210-ecdb-4b49-8504-51360c269e66,Rolling Earthquake,PTK,122,46b96552-830e-4732-9560-9872aeec858b,1,R,Sorcery
3c340ba8-9287-4072-937a-438251b5ff1d,Bloodthirsty Conqueror,FDN,318,fd505c02-c59e-476d-8e88-35da862ddc23,5,B,Creature — Vampire Knight
3c3bf400-31c0-4ae4-8429-0f6fb92cbe9e,Flawless Maneuver,CMM,692,4e183439-17d2-47ff-9d99-5e22821d91e3,3,W,Instant
3c3e6ac4-8ee4-4802-bd86-5480222aba57,Merfolk of the Pearl Trident,SUM,68,218d9277-c179-4de3-9c7f-79b5a6d4fa38,1,U,Creature — Merfolk
3c424086-8122-404d-8c3a-f36d455271a7,Manabarbs,2ED,164,0f1afedd-c60f-454f-b84a-c8117aec0128,4,R,Enchantment
3c429c40-2389-41e5-8681-4bb274e25eba,Mana Drain,2X2,57,74d3277a-38e5-4732-afed-084a56148f20,2,U,Instant
3c66c54b-b2d1-494d-ae10-a950c184a52f,Phyrexian Altar,UMA,232,8d02b297-97c4-4379-9862-0a462400f66f,3,,Artifact
3c7de64b-3dc8-47dd-8999-4353b5a3a06f,Jeweled Lotus,CMR,319,23216e59-f147-4bb7-a698-12777c2f8584,0,,Artifact
3d4255a0-d445-4c00-b936-bbf07851e1c8,Zombie Master,LEA,137,5446c92f-ff22-4e9b-a2f6-e64c8560c1e0,3,B,Creature — Zombie
3d4b9d4e-ab16-4d81-ac15-e84b351ef2dd,Fable of the Mirror-Breaker // Reflection of Kiki-Jiki,SCH,44,c0957e5e-c71b-439c-931c-9f55d2f76ace,3,R,Enchantment — Saga // Enchantment Creature — Goblin Shaman
3d572269-3984-48d2-9705-8fe8afb4a2f6,Flawless Maneuver,ONC,68,4e183439-17d2-47ff-9d99-5e22821d91e3,3,W,Instant
3d68f607-b8a7-465c-a331-282a01916f5f,Crop Rotation,PEWK,2024b,28b46183-c62f-47b1-9fee-3ba148202cab,1,G,Instant
3d89c9be-2489-47e4-8e53-f980c82442b4,Norin the Wary // Norin the Wary,SLD,827,,,R,
3d99587a-7fb1-41fc-b7ea-1178f9625081,"Lumra, Bellow of the Woods",BLB,293,97a84e9d-bfc4-4ca2-b1e8-908dba56ccdb,6,G,Legendary Creature — Elemental Bear
3da61fc1-6201-4823-975f-2d4d9f7f3193,Savannah Lions,2ED,39,60ba93eb-39e6-4af2-9c66-cd38f72daff2,1,W,Creature — Cat
3dbeef5c-f973-480b-a148-28de397b610f,Braingeyser,2ED,51,9908e597-9470-4c13-8387-39431b380138,2,U,Sorcery
3de472d0-cca2-4bc3-ab0a-9f79fa6325ce,Bloodstained Mire,MH3,463,fc0707c7-d504-4ccf-a0d2-3eb6e26e7a57,0,,Land
3df4e7f8-1f40-4e97-8737-be5e2ce0d39d,Birds of Paradise,4BB,234,d3a0b660-358c-41bd-9cd2-41fbf3491b1a,1,G,Creature — Bird
3e64afdc-7623-4b88-a952-45243b4dff79,"Ugin, the Spirit Dragon",SLP,6,eecb3047-a563-441a-9175-200421981ac3,8,,Legendary Planeswalker — Ugin
3ea0c673-7be0-4581-84a8-4d9d61657bab,Island,PAL03,2,b2c6aa39-2d2a-459c-a555-fb48ba993373,0,U,Basic Land — Island
3eb27381-505d-4e47-bf66-9e7ba91a5075,Firebreathing,LEA,150,8603bf74-faab-4910-8e45-0f2e3b318efb,1,R,Enchantment — Aura
3f16e3fe-cc9f-414e-8643-3f66c0ab2536,Nazgûl,LTR,335,48a62778-7c11-486f-a0e1-020c283a7ef9,3,B,Creature — Wraith Knight
3f1b7b3e-3449-4c8f-8eb7-aacc62d9eadd,Spectacular Spider-Man,PSPL,6,eed5e0cc-8f88-4779-bf10-6a823c72df7f,2,W,Legendary Creature — Spider Human Hero
3f2004c1-8efe-407f-bf48-27b807422eea,Forcefield,LEA,243,bd6823fb-a696-4e6d-9c5e-3b55dfe03730,3,,Artifact
3f22dd2f-41c1-403b-a3bc-617d15922602,Shivan Dragon,FBB,177,711eea87-0fa3-46e0-a42b-fa5a86455f04,6,R,Creature — Dragon
3f469cf9-d4dd-4ea5-8ce5-07cc2b0503b1,Palantír of Orthanc,LTR,698,7798a4d9-1c1d-48e6-b9a2-ecd6aec1efa7,3,,Legendary Artifact
3f4ef7a1-148d-44ac-89ed-0ef379cca0c6,Kormus Bell,LEA,256,d2d477a5-f055-4d47-a852-26e8239f2a01,4,,Artifact
3f9b6fcd-129b-4c94-b216-d065485ba736,Fear,SUM,111,355bbe9b-59bf-470f-8600-410af4c7fe18,2,B,Enchantment — Aura
3fdb52dd-4fc5-4594-b53b-ea169325be0b,Goblin Balloon Brigade,LEB,154,10bc98b0-3fdc-46d1-8d3b-6d160e9dd62f,1,R,Creature — Goblin Warrior
3ff26cbe-eb5d-444b-9de2-51dd85d0a492,Vaultborn Tyrant,PBIG,20p,e8d0accc-b320-4c07-8a71-a09db860351e,7,G,Creature — Dinosaur
40064484-3ed0-4724-ba51-6bf3b66cc0ae,Harmonize,SLD,1596,7eff84f1-f772-497a-b350-bbc93d0230f7,4,G,Sorcery
4023a6de-3ac7-488a-b1a9-b1e26681d9bc,Nazgûl,LTR,339,48a62778-7c11-486f-a0e1-020c283a7ef9,3,B,Creature — Wraith Knight
402eea7c-2afe-4e93-9773-3e0424cabfdd,Lance,SUM,27,5960dd01-6797-4c73-b48a-f637b9c288cc,1,W,Enchantment — Aura
4047df9c-335c-4c1a-968d-00f40e2e7386,Mishra's Factory,ATQ,80b,5963e0ef-e0bc-4611-ad4f-813a4c0eacfb,0,,Land
405df7c7-0e37-499e-9826-6bf9f5db7a40,Nuka-Cola Vending Machine,PIP,137,6cfb03e5-aca6-4fe2-a3f1-93e1f0cbf9e1,3,,Artifact
407650c3-9388-45c3-a599-6929c7d6e5bd,Gauntlet of Might,2ED,245,d38ad188-515e-4865-a0ed-5d0fd4c7b453,4,R,Artifact
408ec348-183b-43de-abac-7ae9e3843c10,Vesuvan Doppelganger,2ED,88,aeaccab9-3e2c-4a40-a483-52c4972b2014,5,U,Creature — Shapeshifter
40cee82f-36b2-48a9-930a-8e23cb2742fc,Lifeline,USG,299,f475b636-eb7f-4dd7-bc87-a1af07064ffe,5,,Artifact
410ac9e6-fbc1-4cc8-84db-84e2eb1bab97,Rock Hydra,LEA,171,aff84707-f5f8-4f53-869e-feec78da8d8d,2,R,Creature — Hydra
4116f1c7-9191-4d92-81ca-54d9ae3c8166,"Urborg, Tomb of Yawgmoth",LTC,375,db6174d7-211d-4817-b8e4-8384594c83f9,0,,Legendary Land
412af58e-e46e-4346-aa25-6624f0c3d142,Plains,PGRU,1,bc71ebf6-2056-41f7-be35-b2e5c34afa99,0,W,Basic Land — Plains
412ceddd-2b9a-4551-a6bf-ae2830a2010a,Bayou,LEA,278,b76d1ae6-ad1d-4bac-b4c3-2e03e0e84d9b,0,BG,Land — Swamp Forest
414d3cae-b8cf-4d53-bd6b-1aa83a828ba9,Dandân,ARN,12,88929373-b2c8-4a81-a809-fed87fd5b0d7,2,U,Creature — Fish
416d2d51-8f29-4e95-b037-e8c32b081e6c,Mana Drain,IMA,65,74d3277a-38e5-4732-afed-084a56148f20,2,U,Instant
4176a761-7542-49f2-85c1-95e9ffa54ef3,Shatter,SUM,175,84d32e68-72b9-432d-a023-7bc6a26b8ad0,2,R,Instant
419be5b4-bfff-4761-a3d7-6abcc3894476,Glasses of Urza,SUM,249,af7fabf4-8d55-4b06-9c21-472f4a5775b4,1,,Artifact
41faed1a-ded8-49ee-8e2a-c60d377775d7,Wall of Water,LEA,90,608cc65c-f99a-4ca3-be24-190d2556b411,3,U,Creature — Wall
42027613-d261-4ce2-8ba1-7a2480c660f8,Ali from Cairo,ARN,36,6517edb3-30e2-40ba-b6e4-4554b4bbb342,4,R,Creature — Human
421089c4-c8d3-48c5-b313-fb1741546271,Darksteel Forge,2XM,248,9b3bec05-441f-4fdf-8b51-69fa8613fcd4,9,,Artifact
421395b1-2694-42fd-bb90-0007e78adefc,Ancient Gold Dragon,CLB,3,44cb725a-72fc-4e0d-b966-f0b6d33f6b79,7,W,Creature — Elder Dragon
4218b57c-111d-478c-af38-fd6f971bd2d0,"Sauron, the Dark Lord",LTR,675,9f8f29ba-7e64-455d-be05-ec7973f2bd0a,6,BRU,Legendary Creature — Avatar Horror
4222863c-c851-4ef7-b29f-7111b05bb843,Cavern of Souls,2X2,402,89ca686a-7c72-4d8f-9290-e89635624a83,0,,Land
423084cf-5740-4b24-8abd-a097b5793548,Tiller Engine,DMC,96,62f6baba-da3b-45b8-a3c1-efb75763cca8,2,,Artifact Creature — Construct
4250caec-0e37-41be-9ec4-8938deb5f0d0,Lich,LEA,113,5b7515f2-7a5a-4e2a-9784-6cbacd768172,4,B,Enchantment
425d5bea-9c9a-4e8a-b4bc-02284fb9b5b4,"Clive, Ifrit's Dominant // Ifrit, Warden of Inferno",FIN,318,ceba3d03-be5a-4dd7-b829-7db216a0f44e,6,R,Legendary Creature — Human Noble Warrior // Legendary Enchantment Creature — Saga Demon
426984e0-88e1-4a2d-9a1c-798b95864df3,Scavenging Ghoul,LEA,126,68c0c04e-b0d5-4721-83bf-bf18e8b7e680,4,B,Creature — Zombie
429a88cc-53db-4c5e-a061-f0f49a38c675,Call of the Herd,ODY,231,ee243f81-f51c-4d9a-a396-f7cef84b46c1,3,G,Sorcery
42a24675-d6a1-4e88-a2d1-ddbc1fdde322,Dwarven Warriors,HOC,93,cfc553cd-3b4c-47a9-bffb-e5790befb32c,3,R,Creature — Dwarf Warrior
42b7e6e7-eb3a-41be-8459-b90ea228b3f9,Blue Ward,SUM,7,fc0bf1d0-46a2-4305-ab2e-466d79d60ab2,1,W,Enchantment — Aura
42bc0c3f-0a52-4bdc-83da-6484bf3102f3,Erhnam Djinn,ARN,48,d48a38c9-3dcd-4c18-8840-1b057ede3ff0,4,G,Creature — Djinn
42c2bbae-ec08-4846-9940-64a0c47b4e25,Finale of Devastation,PWAR,160p,69872a9a-fe54-4e58-940c-89395af71acd,2,G,Sorcery
42dcceee-2a47-4eaa-a6a3-2931b3d50244,Maze of Ith,DRK,117,38a12bd7-4394-44a8-91a0-6a4ff7fa4f71,0,,Land
4311bea6-a65c-4c1b-9596-797cc3410eb7,Terror of the Peaks,PSPL,1,f8e17f4f-080d-4bba-bd05-ca27e94ccecc,5,R,Creature — Dragon
432ecd5f-966f-4403-a973-51e175a524a0,Terror of the Peaks,M21,164,f8e17f4f-080d-4bba-bd05-ca27e94ccecc,5,R,Creature — Dragon
43572906-ea74-4411-a549-5dc401591d2a,Bad Moon,LEA,93,fc5d3341-cbce-49e5-93cc-8add92479dca,2,B,Enchantment
4367bc78-0912-4abd-8edd-bc792558d01a,Academy Rector,UDS,1,e3c85068-b4b6-40b9-a16c-5c3b2d059ec4,4,W,Creature — Human Cleric
43842b53-4d63-45e7-8247-751a7f09fb35,Ad Nauseam,SOA,90,981b0e21-e5e6-4a1e-bfde-679d56623f7f,5,B,Instant
43bf015b-152e-4d67-b773-e75fb2487a32,Volrath's Stronghold,STH,143,73b8cf90-3c71-4f8b-a29f-61894b7f27c9,0,B,Legendary Land
4407fb95-0ed2-4c95-91b9-09eb52bf537e,Wheel of Fortune,2ED,184,a8abd966-de7b-46a3-8ac7-8747ab35653a,3,R,Sorcery
443d4177-2db8-4327-b42d-82557656c159,Unstable Mutation,SUM,86,278b237e-9699-43eb-a03e-0b68eccc08b3,1,U,Enchantment — Aura
44407660-79ed-442d-a215-d388c27c5130,Chronicle of Victory,ECL,346,e949b362-4988-4482-ac51-c1049af9040c,6,,Legendary Artifact
44657ab1-0a6a-4a5f-9688-86f239083821,"Birgi, God of Storytelling // Harnfel, Horn of Bounty",KHM,123,fb81e4d3-1d8c-4779-be62-87cf49277e51,3,R,Legendary Creature — God // Legendary Artifact
44dcab01-1d13-4dfc-ae2f-fbaa3dd35087,"Elesh Norn, Mother of Machines",ONE,10,5ade11c0-41dd-4b6a-9f5b-c5903a3a0d7f,5,W,Legendary Creature — Phyrexian Praetor
44f4cea0-8491-4475-a4ac-8c7cc9fea142,Erg Raiders,SUM,109,7feba745-7d27-4225-bc9d-9b7a8692872d,2,B,Creature — Human Warrior
45026d57-0324-4312-8b86-2e7d4f581ee9,Marsh Flats,ZEN,219,dab520d0-20b4-4273-ba6b-eb07f85ea433,0,,Land
4509adb6-f1ea-4369-9e11-cba60fd5449a,Radagast the Brown,LTR,740,dfa47d0d-17f0-4a12-89d3-0d3c7f3db8c6,4,G,Legendary Creature — Avatar Wizard
450d2a6a-0576-44c3-ba66-3a64f5e65fcf,Forest,SUM,304,b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6,0,G,Basic Land — Forest
45617b0f-fdac-4747-b2d3-d571b717008f,Cyclonic Rift,SLD,1869,d75b9c82-1b49-4c3e-a1b5-aeef57d6644b,2,U,Instant
456a2f03-8304-4512-804c-76653e30f436,Mana Drain,2X2,348,74d3277a-38e5-4732-afed-084a56148f20,2,U,Instant
45812af9-191b-449a-b9a4-74bedd4860e6,"Solphim, Mayhem Dominus",PONE,150p,895f23a2-55b7-4cc0-8939-2efaaf097e6f,4,R,Legendary Creature — Phyrexian Horror
45e70109-0352-45fc-a2fd-892ca65cac2f,Deflecting Swat,CMM,698,ae120613-97d6-4393-b39d-c3e6c076f5d6,3,R,Instant
46652ae3-6572-4296-939b-0789923180d5,Zodiac Dragon,PTK,131,e5c2cf0f-c1c0-4fd6-9b5f-7d4aa25246a7,9,R,Creature — Dragon
46a62dc3-b864-4e8e-bd6c-510ca054608e,Torment of Hailfire,PHOU,77p,30a0a6c2-1fbb-4784-ab96-22611d57e62c,2,B,Sorcery
46b0a5c2-ac85-448e-9e87-12fc74fd4147,Ancestral Recall,LEB,48,550c74d4-1fcb-406a-b02a-639a760a4380,1,U,Instant
46ca9523-e126-467d-9d78-823d2e89837d,Plains,PALP,14,bc71ebf6-2056-41f7-be35-b2e5c34afa99,0,W,Basic Land — Plains
46cf22e4-cc5c-4723-a9cb-ae7ce7a55a1a,Reverse Damage,LEB,36,eaaf7c30-f463-4115-a40e-7dc717063413,3,W,Instant
46f66347-a9b5-4f5d-986f-3fb43413f899,"Klauth, Unrivaled Ancient",SLD,2499,8cefa5d6-5151-4e75-8b72-f210a4c751ea,7,GR,Legendary Creature — Dragon
470ca3f4-29aa-4c4c-8ff2-8cdd70c69943,Field of the Dead,M20,247,aa959340-c869-4caa-92c7-572bd8d23eef,0,,Land
472034a2-0ba9-4876-ab7a-aa7013d603bb,Scrubland,3ED,286,c8d95ca8-7d12-4072-aeaf-e20f248c7e39,0,BW,Land — Plains Swamp
4736a2c4-c89c-48db-a104-6303e7e2eee8,"Purphoros, God of the Forge",CMM,246,4fdbbec2-e921-4b63-958d-f9ba1e417197,4,R,Legendary Enchantment Creature — God
473d70b6-a88c-49f4-9415-19919c4468ae,Gwendlyn Di Corci,LEG,228,de44e7c8-01f9-44f9-9716-9e8a5b82b1ff,4,BRU,Legendary Creature — Human Rogue
476d3cfa-6cf4-4212-86c4-abf46d4564fe,Red Ward,SUM,33,73f84440-425f-4cf5-b01a-3ae89f1f6e37,1,W,Enchantment — Aura
477a1f53-5cdf-4b45-b584-2e36b31a3fdb,Rishadan Port,MMQ,324,f3e8dc56-2810-474e-a6a7-9c3555f94ae9,0,,Land
47a59a26-e061-4b7c-b682-587c7fec67e1,"Deadpool, Trading Card",SLD,7127,4b96c22a-0d5b-44fd-b326-5f3ffcc3917b,4,BR,Legendary Creature — Mutant Mercenary Hero
47a6234f-309f-4e03-9263-66da48b57153,Solitude,MH2,32,dcb9c2a7-ae54-4ddc-a567-640bf4bf4366,5,W,Creature — Elemental Incarnation
47a6c502-08ba-4c0d-aee9-98ce40058227,"Karlach, Fury of Avernus",SLD,1802,037355be-71e7-4866-80a6-80352c304970,5,R,Legendary Creature — Tiefling Barbarian
47dd5c4b-5972-43e1-ae2a-ebf275006458,Yavimaya Hollow,UDS,143,53d6113d-acdb-4754-9641-f7991a96c7b9,0,G,Legendary Land
4800ebc2-d5a7-4c26-a2f7-943a540ae47e,Admonition Angel,SLD,154,78a7bb30-fc60-410c-b086-862b5521c1aa,6,W,Creature — Angel
483fa1cb-1e35-44f2-a143-98c0f107f5ca,Teferi's Protection,2X2,32,0d4ecdb1-ec90-497f-a7a4-1c68092b8757,3,W,Instant
486d7edc-d983-41f0-8b78-c99aecd72996,"Otawara, Soaring City",NEO,271,e9b6a394-691c-425a-9307-76d8edc7375e,0,U,Legendary Land
48b25568-46e9-4f4e-a4b5-7f371314e49e,"Azusa, Lost but Seeking",SLD,1597,6c2c8bf3-9bf8-4a86-89d3-3bb36260dc51,3,G,Legendary Creature — Human Monk
48c5b98d-73cd-4b69-9933-4867da6e8389,Bloodletter of Aclazotz,LCI,336,469956a2-7cd4-4695-b8f4-c841526f160d,4,B,Creature — Vampire Demon
48e40927-dd87-42ed-b805-0ae8ba81f5fb,Morphic Pool,CLB,357,bd004c9d-771e-4e63-a97d-a2259c096af8,0,BU,Land
48e8f8c9-7e59-43a3-b8e7-c8515fd4b3eb,"Codsworth, Handy Helper",PIP,366,f496ff42-3644-494a-9f21-27f781ee880b,3,W,Legendary Artifact Creature — Robot
48f0a970-452a-405f-bd4d-ac4d2e89ab40,Scalding Tarn,ZNE,7,cb027150-848c-4a66-88ad-e20222304dd8,0,,Land
490eeedb-9c03-4dc7-81fd-ae54a7932e4d,Kobold Overlord,LEG,155,5839bc83-868e-402a-9233-ad3d2871ac6d,2,R,Creature — Kobold
49129453-1fe8-47de-b6aa-5b92d3d74c99,Sylvan Library,DMR,441,92eed395-62ca-4293-882b-8565c40daab5,2,G,Enchantment
4923062a-91d3-4132-b97c-42139d330d44,Steam Vents,RVR,298,17039058-822d-409f-938c-b727a366ba63,0,RU,Land — Island Mountain
492fa77b-d103-446f-95d0-e4b11dfac05f,Wooded Foothills,MH3,361,6587a463-a108-4854-b6d1-944e89b8c8a4,0,,Land
492fe79b-7af2-4911-8497-cbee8d529d18,Tiamat,AFR,298,f00e4df1-13fb-4514-8abb-92954068689a,7,BGRUW,Legendary Creature — Dragon God
49411808-630f-4bb4-af52-137932adcd7c,Great Furnace,SLD,303,f4819061-b0b5-48ab-af7b-6525c3d2eab7,0,R,Artifact Land
49515199-f53c-4595-94ba-3a3e46b86372,Scalding Tarn,SPG,112,cb027150-848c-4a66-88ad-e20222304dd8,0,,Land
497f3315-13d2-41be-bf3a-a75de57a5e08,Quantum Misalignment,WHO,368,197582b9-4c86-41a3-ad0c-789a0db8e087,5,U,Sorcery
499c2b20-e83e-40ff-919e-1d134ad50c0a,"Agadeem's Awakening // Agadeem, the Undercrypt",ZNR,336,562d71b9-1646-474e-9293-55da6947a758,3,B,Sorcery // Land
49b22665-1501-420a-82ad-f71f6768bcf8,White Ward,LEA,44,860468b3-625a-4663-a5ae-336ae10fc7d0,1,W,Enchantment — Aura
49dcda11-4200-4ee2-b353-2321282463be,Sedge Troll,SUM,174,a6a43190-cca2-4f07-afe9-8af681d777da,3,BR,Creature — Troll
49fcf47d-0f1d-469e-a8c4-d5c97be7a1ef,Sunglasses of Urza,LEB,272,eea64b1f-d6a9-4f72-8612-efab4b124b63,3,,Artifact
4a184a4a-2c8c-4a10-9b26-a174859fa1e8,Blasphemous Act,SLD,322,7a2484a9-04fd-41a0-8224-610c1c07ed10,9,R,Sorcery
4a1f905f-1d55-4d02-9d24-e58070793d3f,"Atraxa, Grand Unifier",ONE,196,abbcb153-0763-44c6-964f-b4ff0eb64257,7,BGUW,Legendary Creature — Phyrexian Angel
4a289787-2d30-4e0b-ac97-3767818d0387,Warp Artifact,LEB,134,f4b18451-1f40-48bd-8ca9-eec784ad5dd7,2,B,Enchantment — Aura
4a2e428c-dd25-484c-bbc8-2d6ce10ef42c,Black Lotus,2ED,233,5089ec1a-f881-4d55-af14-5d996171203b,0,,Artifact
4a4ca473-3000-4e98-9881-03372c4f79a5,Gleaming Splendor,HOB,239,c01aeaa5-1d3b-4493-9575-30175dcd780d,2,W,Enchantment
4a4d851b-1fa9-4f5d-a8f6-6967b1ee5b50,Rise of the Eldrazi,CMM,716,982f70af-077f-40df-b2fe-7c80ebcc7712,12,,Sorcery
4a77e0f1-449d-4a7d-9fa0-ba7598f7a73a,Jade Monolith,LEA,252,1e105ab7-fb10-4cfd-ac2f-5e11488cf1b0,4,,Artifact
4a80fbb2-4b3a-46fc-b105-09e512bc414a,Teysa Karlov,SLD,1235,644eeefd-e684-4ca8-8aef-a892ca130c07,4,BW,Legendary Creature — Human Advisor
4a98ada6-923a-44a5-bdef-ea6a160b481e,Living Wall,LEA,258,4844312c-3c9d-4ca1-986d-4ad35e68454e,4,,Artifact Creature — Wall
4aaac603-6c4f-46fb-85f4-d6b51c966524,Kaldra Compleat,PSPL,2,7359e82b-db79-488d-a1d4-75a00f12a4cf,7,,Legendary Artifact — Equipment
4aeebaea-a2b2-48a3-8bd3-b605684d41b6,Air Elemental,SUM,47,7744bae4-a8b7-44a5-9b4c-0048ad4cc448,5,U,Creature — Elemental
4b60630c-f97c-43be-8410-53a68613b735,Will-o'-the-Wisp,LEB,136,8b60fcfe-fb90-4a00-a708-25b59bfc9b5a,1,B,Creature — Spirit
4b73009e-1ded-4614-af7a-0ad8e2afa7b1,Burnt Offering,SLD,7047,86eb30a0-0beb-42db-9ddf-cf8be6c99dd3,1,BR,Instant
4b81c23e-8177-4a0c-907c-23b2ab359417,Goblin Mutant,JP1,1,540e1371-baa9-412f-a17a-22ea833ea3e8,4,R,Creature — Goblin Mutant
4b851c17-55ed-4671-b471-dc7b34944432,Show and Tell,USG,96,b83a3ba0-249e-4c39-bbf0-cb005413f7d2,3,U,Sorcery
4ba2f8c2-0cba-4bd5-abb3-cdb2b7026cde,Circle of Protection: Red,SUM,12,df2738fe-9cd1-4347-8808-105fcfde1190,2,W,Enchantment
4ba4c892-fe7e-4d0c-bce4-724eb4744831,Sword of Feast and Famine,ACR,124,d0901053-6de0-46d0-9ee3-8d40510236c1,3,,Artifact — Equipment
